Prediction,Accuracy,Error,Reliability,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group,Reliability x Privacy,Reliability x Volitionality,Reliability x Outcome,Reliability x Cycle,Reliability x Disparity,Reliability x Group,Privacy x Volitionality,Privacy x Outcome,Privacy x Cycle,Privacy x Disparity,Privacy x Group,Volitionality x Outcome,Volitionality x Cycle,Volitionality x Disparity,Volitionality x Group,Outcome x Cycle,Outcome x Disparity,Outcome x Group,Cycle x Disparity,Cycle x Group,Disparity x Group
Within Loan,0.672859598854,0.000558617461007,,,,,0.0430740351115,,0.123035539964,,,,,,,,,,,,,,,,,,,,0.0601369755445,
Within Loan,0.697613180516,0.000579901006399,,,,,,-0.135466732253,0.213918760244,,,,,,,,,,,,,,,,,,,,,0.0920490829654
Within Ins,0.625091836735,0.000779377625284,0.120912422009,-0.00162368842945,-0.0689040242037,0.520591993567,-0.26440014443,0.0395866401897,0.101038713814,-0.000830309372119,-0.0202996822825,-0.05701509906,0.0934219821178,-0.0636984906566,0.032859998459,0.0121308964721,-0.0488702297528,-0.00178638351378,0.0964168729266,-0.00868094953073,0.00946777280901,-0.00214678277381,-0.0163783560941,0.0430216503716,0.0828371375322,-0.0878046615233,-0.00169904779684,0.0151855921516,0.0893558855705,-0.0500897119063
Within Ins,0.632142857143,0.000734947268191,,-0.0278733013934,-0.0855250150131,0.446625943089,-0.157550934308,-0.0383663627259,0.128765270713,,,,,,,0.019735884767,-0.0344400014048,-0.015845001481,0.110039969686,-0.013595717036,0.0110302837606,-0.000611144219607,-0.0102180704567,0.0395494540895,0.0966569857326,-0.087505424684,-0.00227436808031,0.0227635707111,0.0774650489468,-0.0475313149226
Within Ins,0.629942176871,0.000748176978057,0.11962635137,,-0.0571660624413,0.505780887178,-0.264002171673,0.0528757204253,0.0838928724461,,-0.0254517008404,-0.0444373292852,0.102999936739,-0.077861922349,0.0315554417439,,,,,,0.000467610192016,-0.000818520401841,0.00332643310475,0.0419763645813,0.0665712529513,-0.0709173849698,0.000912135173504,0.0313765093356,0.0887244721873,-0.0495200542688
Within Ins,0.630020408163,0.000734800899184,0.111050673218,0.00658267832557,,0.521639616956,-0.274828362993,0.0352120538086,0.132411841585,-0.008766745868,,-0.0567839140175,0.0915211961585,-0.0539205512642,0.0271315518742,,-0.0422709203647,-0.00577558280841,0.0940405709368,-0.0101051898361,,,,,0.0827764149273,-0.079984166614,-0.00959612507185,0.0145796471347,0.0948658488502,-0.0579170804537
Within Ins,0.575741496599,0.000756170718296,0.125835499017,-0.0639359607832,0.0164266077017,,-0.0632141768926,0.0303626273409,0.0999643013969,0.0436340556541,-0.0541265442056,,0.0547510838412,-0.0521073162044,0.031426016014,0.0201856837538,,-0.00592424529764,0.076591338387,0.0214051383578,,-0.00324320864813,-0.0160105141136,0.0494327135953,,,,-0.0208377540542,0.118710965276,-0.051751775185
Within Ins,0.623952380952,0.000726158327557,0.113034166964,-0.0474615837615,-0.0545329945839,0.42900198249,,-0.0521439680128,0.0554270318301,0.0273165993275,-0.0250290391021,-0.0402524210943,,-0.0339981502198,0.0406956233172,0.0166684601017,-0.03613430156,,0.0938251874737,0.0147216254037,0.0226329356939,,-0.0187328330462,0.0542104728643,,-0.0415103530577,0.00365311936724,,,-0.0109217332576
Within Ins,0.627833333333,0.000703711123018,0.0871239806362,0.017444450469,-0.0725949011504,0.470930795596,-0.197747597812,,0.0610452958569,0.00653969358734,-0.0206439068054,-0.0639855983416,0.087607219035,,-0.00181640877669,0.0112566392425,-0.034883542758,0.00912239073617,,0.0418107322501,0.0112789865537,-0.00375448860228,,0.0355384617818,0.0460632614165,,-0.0469350092097,,0.0850592176554,
Within Ins,0.627159863946,0.000727975244536,0.107862771175,0.00911924670752,-0.0869662108532,0.537561818713,-0.221503314525,0.0336706880206,,0.000655435665972,-0.022606350007,-0.0497720521623,0.0912783409359,-0.0347271226,,0.0165565359987,-0.039060719695,-0.00658213223429,0.09102546132,,0.0101314537675,-0.00260504596556,0.0185634190854,,0.101113274097,-0.0916661667725,,0.0393074005562,,
Within Ins,0.545836734694,0.000792960473964,0.101424117763,0.0111245481328,,,,,,0.0404075019995,,,,,,,,,,,,,,,,,,,,
Within Ins,0.543006802721,0.000788609817787,0.12169739746,,0.028496348336,,,,,,-0.0289390506454,,,,,,,,,,,,,,,,,,,
Within Ins,0.638289115646,0.000767866580843,0.0933396320438,,,0.432264663985,,,,,,-0.0285433946584,,,,,,,,,,,,,,,,,,
Within Ins,0.544020408163,0.00075302811388,0.0982014861446,,,,0.00615058192026,,,,,,0.0644895543609,,,,,,,,,,,,,,,,,
Within Ins,0.54193537415,0.000816953043649,0.0998230008246,,,,,0.052096759288,,,,,,0.0070398119231,,,,,,,,,,,,,,,,
Within Ins,0.561285714286,0.000798333193233,0.0994069444854,,,,,,0.0918946226003,,,,,,0.0236020282548,,,,,,,,,,,,,,,
Within Ins,0.545680272109,0.000794956420001,0.101424117763,0.0111245481328,,,,,,0.0404075019995,,,,,,,,,,,,,,,,,,,,
Within Ins,0.53062585034,0.000721914485069,,0.0574888690573,-0.0305340327333,,,,,,,,,,,0.0284566740694,,,,,,,,,,,,,,
Within Ins,0.632163265306,0.000874469629371,,0.0215946104585,,0.38660328172,,,,,,,,,,,0.00824152862155,,,,,,,,,,,,,
Within Ins,0.526520408163,0.000732929848922,,0.0499995623226,,,0.0603401494279,,,,,,,,,,,0.0410375685979,,,,,,,,,,,,
Within Ins,0.559102040816,0.000727942226151,,0.0279761030475,,,,0.04156477946,,,,,,,,,,,0.0981718962031,,,,,,,,,,,
Within Ins,0.561193877551,0.000797993986408,,0.0320159861434,,,,,0.108694335408,,,,,,,,,,,0.08085636579,,,,,,,,,,
Within Ins,0.541306122449,0.000794418420741,0.12169739746,,0.028496348336,,,,,,-0.0289390506454,,,,,,,,,,,,,,,,,,,
Within Ins,0.529704081633,0.000750911099532,,0.0574888690573,-0.0305340327333,,,,,,,,,,,0.0284566740694,,,,,,,,,,,,,,
Within Ins,0.631639455782,0.00077530992426,,,-0.063191606659,0.382926722453,,,,,,,,,,,,,,,0.033872835469,,,,,,,,,
Within Ins,0.527537414966,0.000771953686142,,,-0.0210805413431,,0.0706359367135,,,,,,,,,,,,,,,0.0355291616768,,,,,,,,
Within Ins,0.536227891156,0.000747785325425,,,-0.0410280480598,,,0.0297412493539,,,,,,,,,,,,,,,0.0499975617696,,,,,,,
Within Ins,0.57175170068,0.000665035168759,,,-0.0369393928203,,,,0.0806896159959,,,,,,,,,,,,,,,0.0705939156255,,,,,,
Within Ins,0.637088435374,0.000784932311339,0.0933396320438,,,0.432264663985,,,,,,-0.0285433946584,,,,,,,,,,,,,,,,,,
Within Ins,0.633448979592,0.00085076047982,,0.0215946104585,,0.38660328172,,,,,,,,,,,0.00824152862155,,,,,,,,,,,,,
Within Ins,0.630629251701,0.00076547709823,,,-0.063191606659,0.382926722453,,,,,,,,,,,,,,,0.033872835469,,,,,,,,,
Within Ins,0.650210884354,0.000908214558496,,,,0.414555433034,-0.0644239747529,,,,,,,,,,,,,,,,,,0.072455275412,,,,,
Within Ins,0.631517006803,0.000821150195268,,,,0.400043567137,,-0.00956691951649,,,,,,,,,,,,,,,,,,-0.00945607408253,,,,
Within Ins,0.633346938776,0.000758252300343,,,,0.382174875671,,,0.0650909999469,,,,,,,,,,,,,,,,,,-0.00738195894984,,,
Within Ins,0.543911564626,0.000762710505239,0.0982014861446,,,,0.00615058192026,,,,,,0.0644895543609,,,,,,,,,,,,,,,,,
Within Ins,0.527911564626,0.000712822306247,,0.0499995623226,,,0.0603401494279,,,,,,,,,,,0.0410375685979,,,,,,,,,,,,
Within Ins,0.527962585034,0.000775137852885,,,-0.0210805413431,,0.0706359367135,,,,,,,,,,,,,,,0.0355291616768,,,,,,,,
Within Ins,0.651421768707,0.000882395640814,,,,0.414555433034,-0.0644239747529,,,,,,,,,,,,,,,,,,0.072455275412,,,,,
Within Ins,0.527744897959,0.000702799154412,,,,,0.0537440404025,0.0355875713057,,,,,,,,,,,,,,,,,,,,0.0567957513925,,
Within Ins,0.571551020408,0.000706909581679,,,,,0.0249075153328,,0.112977146151,,,,,,,,,,,,,,,,,,,,0.103700509756,
Within Ins,0.540908163265,0.000803211217794,0.0998230008246,,,,,0.052096759288,,,,,,0.0070398119231,,,,,,,,,,,,,,,,
Within Ins,0.558802721088,0.000770108276982,,0.0279761030475,,,,0.04156477946,,,,,,,,,,,0.0981718962031,,,,,,,,,,,
Within Ins,0.536972789116,0.000764751512204,,,-0.0410280480598,,,0.0297412493539,,,,,,,,,,,,,,,0.0499975617696,,,,,,,
Within Ins,0.63293877551,0.000837367381172,,,,0.400043567137,,-0.00956691951649,,,,,,,,,,,,,,,,,,-0.00945607408253,,,,
Within Ins,0.527482993197,0.000704784020929,,,,,0.0537440404025,0.0355875713057,,,,,,,,,,,,,,,,,,,,0.0567957513925,,
Within Ins,0.552265306122,0.000851310240419,,,,,,-0.00834736148936,0.131650024937,,,,,,,,,,,,,,,,,,,,,-0.00192257296773
Within Ins,0.560996598639,0.000803688605655,0.0994069444854,,,,,,0.0918946226003,,,,,,0.0236020282548,,,,,,,,,,,,,,,
Within Ins,0.560346938776,0.000751695110918,,0.0320159861434,,,,,0.108694335408,,,,,,,,,,,0.08085636579,,,,,,,,,,
Within Ins,0.5735,0.000687655442627,,,-0.0369393928203,,,,0.0806896159959,,,,,,,,,,,,,,,0.0705939156255,,,,,,
Within Ins,0.631931972789,0.000753507940221,,,,0.382174875671,,,0.0650909999469,,,,,,,,,,,,,,,,,,-0.00738195894984,,,
Within Ins,0.571445578231,0.000720637958241,,,,,0.0249075153328,,0.112977146151,,,,,,,,,,,,,,,,,,,,0.103700509756,
Within Ins,0.553231292517,0.00083907059015,,,,,,-0.00834736148936,0.131650024937,,,,,,,,,,,,,,,,,,,,,-0.00192257296773
